,loss,val_loss
0,901618.625,814492.3125
1,752545.5,688720.75
2,645277.8125,599500.6875
3,566841.125,531686.4375
4,505725.65625,477388.15625
5,455984.96875,432402.46875
6,414313.625,394249.375
7,378685.59375,361335.46875
8,347761.3125,332570.28125
9,320605.59375,307173.34375
10,296536.25,284564.125
11,275039.09375,264296.875
12,255717.375,246024.03125
13,238257.015625,229467.796875
14,222405.328125,214402.515625
15,207956.140625,200642.78125
16,194738.109375,188032.890625
17,182608.796875,176442.75
18,171447.203125,165763.140625
19,161150.203125,155898.03125
20,151629.265625,146766.0625
21,142807.703125,138295.4375
22,134618.78125,130425.0625
23,127003.96875,123099.484375
24,119911.6796875,116271.8203125
25,113296.75,109898.2578125
26,107118.203125,103941.0625
27,101340.3984375,98367.1015625
28,95930.9609375,93144.8359375
29,90860.5859375,88247.4140625
30,86103.53125,83649.75
31,81635.875,79330.3671875
32,77436.4375,75267.8125
33,73485.6015625,71444.59375
34,69765.765625,67842.90625
35,66260.859375,64448.34765625
36,62956.0,61246.21875
37,59837.85546875,58223.625
38,56893.765625,55369.1328125
39,54112.44921875,52671.5234375
40,51483.4453125,50121.1640625
41,48996.890625,47707.8984375
42,46644.015625,45424.234375
43,44416.33203125,43260.8984375
44,42306.3671875,41211.71484375
45,40306.8984375,39269.3515625
46,38411.30078125,37427.109375
47,36613.4765625,35679.94140625
48,34907.7109375,34022.0
49,33288.6171875,32447.443359375
50,31751.3203125,30952.923828125
51,30291.09375,29532.333984375
52,28903.642578125,28182.509765625
53,27584.865234375,26899.310546875
54,26331.02734375,25679.140625
55,25138.572265625,24518.525390625
56,24004.146484375,23414.26953125
57,22924.61328125,22362.873046875
58,21897.05078125,21362.609375
59,20918.734375,20409.9140625
60,19987.04296875,19502.064453125
61,19099.537109375,18637.66015625
62,18253.943359375,17813.783203125
63,17448.107421875,17028.6328125
64,16679.96875,16280.4619140625
65,15947.6630859375,15566.3125
66,15249.328125,14885.943359375
67,14583.2841796875,14236.458984375
68,13947.9140625,13616.93359375
69,13341.66796875,13025.9140625
70,12763.1728515625,12462.0322265625
71,12211.0400390625,11923.373046875
72,11683.939453125,11409.1435546875
73,11180.6767578125,10918.375
74,10700.0927734375,10449.71875
75,10241.1103515625,10002.4892578125
76,9802.69140625,9574.119140625
77,9383.8818359375,9165.91015625
78,8983.7001953125,8775.11328125
79,8601.3134765625,8402.2412109375
80,8235.849609375,8045.345703125
81,7886.52490234375,7704.7353515625
82,7552.5849609375,7378.6611328125
83,7233.36962890625,7067.0185546875
84,6928.1826171875,6769.18115234375
85,6636.27197265625,6484.24658203125
86,6357.126953125,6211.81396484375
87,6090.10546875,5951.05517578125
88,5834.6416015625,5701.63720703125
89,5590.234375,5462.921875
90,5356.3720703125,5234.681640625
91,5132.6298828125,5016.01806640625
92,4918.52490234375,4807.03564453125
93,4713.615234375,4606.89404296875
94,4517.5,4415.47509765625
95,4329.75341796875,4232.0478515625
96,4150.0302734375,4056.895751953125
97,3977.963134765625,3888.58154296875
98,3813.242919921875,3727.688720703125
99,3655.52734375,3573.36962890625
100,3504.52685546875,3425.89697265625
101,3359.931884765625,3284.806640625
102,3221.4755859375,3149.384033203125
103,3088.890869140625,3020.1572265625
104,2961.913330078125,2895.9296875
105,2840.297119140625,2777.156982421875
106,2723.7724609375,2663.18701171875
107,2612.137451171875,2554.192626953125
108,2505.16552734375,2449.840576171875
109,2402.668701171875,2349.523193359375
110,2304.435302734375,2253.576171875
111,2210.282470703125,2161.27734375
112,2120.11474609375,2073.39794921875
113,2033.6763916015625,1988.8095703125
114,1950.8477783203125,1907.867919921875
115,1871.5013427734375,1830.3170166015625
116,1795.4483642578125,1755.9676513671875
117,1722.56494140625,1684.7554931640625
118,1652.6865234375,1616.578857421875
119,1585.730712890625,1551.0802001953125
120,1521.55859375,1488.345458984375
121,1460.0667724609375,1428.2781982421875
122,1401.1229248046875,1370.775390625
123,1344.6943359375,1315.5775146484375
124,1290.586181640625,1262.6798095703125
125,1238.767333984375,1212.0030517578125
126,1189.1181640625,1163.4510498046875
127,1141.5465087890625,1117.199462890625
128,1095.9638671875,1072.45751953125
129,1052.315673828125,1029.94775390625
130,1010.5648803710938,989.0977172851562
131,970.4577026367188,949.7684936523438
132,931.993896484375,912.1754760742188
133,895.18505859375,876.3899536132812
134,859.8310546875,841.5646362304688
135,825.97509765625,808.5618286132812
136,793.5869750976562,776.9849853515625
137,762.5326538085938,746.468505859375
138,732.6927490234375,717.4525756835938
139,704.1314086914062,689.5821533203125
140,676.8206787109375,662.6626586914062
141,650.771728515625,637.5166015625
142,625.9761962890625,613.1463012695312
143,602.154296875,590.153076171875
144,579.2910766601562,567.5181274414062
145,557.318603515625,546.1478271484375
146,536.3434448242188,525.713623046875
147,516.3311767578125,506.2153015136719
148,497.0805358886719,487.18609619140625
149,478.70263671875,469.43121337890625
150,461.22332763671875,452.47467041015625
151,444.4486389160156,435.84527587890625
152,428.3707580566406,420.2526550292969
153,413.0395202636719,405.32342529296875
154,398.33306884765625,390.9590759277344
155,384.31304931640625,377.22222900390625
156,370.8996276855469,364.2228088378906
157,358.1257019042969,351.8518981933594
158,345.9139709472656,339.78289794921875
159,334.35308837890625,328.4613952636719
160,323.1395568847656,317.40447998046875
161,312.29864501953125,306.8369445800781
162,301.94683837890625,296.7759094238281
163,291.9870910644531,287.19482421875
164,282.5566711425781,277.83197021484375
165,273.5789489746094,269.0213928222656
166,264.8945617675781,260.67266845703125
167,256.5490417480469,252.4788818359375
168,248.6092987060547,244.6968994140625
169,241.0697784423828,237.37646484375
170,233.92462158203125,230.37289428710938
171,227.0677947998047,223.79847717285156
172,220.5778045654297,217.4424285888672
173,214.34201049804688,211.35963439941406
174,208.33706665039062,205.4003448486328
175,202.6190185546875,199.9059295654297
176,197.16848754882812,194.57589721679688
177,191.88946533203125,189.23199462890625
178,186.7362823486328,184.32586669921875
179,181.78237915039062,179.59571838378906
180,177.05435180664062,174.88795471191406
181,172.50167846679688,170.31015014648438
182,168.1344451904297,165.98377990722656
183,163.95452880859375,161.93345642089844
184,159.9722442626953,158.03253173828125
185,156.13392639160156,154.25579833984375
186,152.38516235351562,150.6574249267578
187,148.84239196777344,147.45962524414062
188,145.4674835205078,143.8074493408203
189,142.13185119628906,140.53265380859375
190,138.8804168701172,137.41131591796875
191,135.81077575683594,134.3553009033203
192,132.77334594726562,131.5059356689453
193,129.87351989746094,128.56695556640625
194,127.05316162109375,125.78414154052734
195,124.35712432861328,123.17771911621094
196,121.78520202636719,120.58036041259766
197,119.3560562133789,118.3199691772461
198,117.1006088256836,116.02517700195312
199,114.84191131591797,113.89727783203125
200,112.67240142822266,111.68252563476562
201,110.53904724121094,109.54864501953125
202,108.37075805664062,107.3998031616211
203,106.27283477783203,105.3770751953125
204,104.28382110595703,103.49435424804688
205,102.3390121459961,101.57083129882812
206,100.44767761230469,99.58940124511719
207,98.62364196777344,97.913818359375
208,96.9244384765625,96.23521423339844
209,95.21089172363281,94.4831771850586
210,93.57569122314453,92.9775161743164
211,92.0612564086914,91.37252044677734
212,90.53865814208984,89.83883666992188
213,89.04596710205078,88.42174530029297
214,87.5771484375,86.96311950683594
215,86.10413360595703,85.55475616455078
216,84.70817565917969,84.20567321777344
217,83.34986114501953,82.78732299804688
218,82.07009887695312,81.6163101196289
219,80.79054260253906,80.2472915649414
220,79.50962829589844,78.97138214111328
221,78.25676727294922,77.72303771972656
222,77.03224182128906,76.55345153808594
223,75.83319091796875,75.40130615234375
224,74.66553497314453,74.20268249511719
225,73.57080841064453,73.20700073242188
226,72.480224609375,72.06990814208984
227,71.37812042236328,71.0052490234375
228,70.26905059814453,69.82992553710938
229,69.21048736572266,68.86014556884766
230,68.21492004394531,67.85107421875
231,67.23702239990234,66.8712387084961
232,66.27256774902344,65.9784164428711
233,65.39141845703125,65.18296813964844
234,64.51172637939453,64.22472381591797
235,63.61599349975586,63.290992736816406
236,62.72669219970703,62.373844146728516
237,61.8350715637207,61.64947509765625
238,60.959503173828125,60.767127990722656
239,60.12272644042969,59.92496871948242
240,59.346275329589844,59.106048583984375
241,58.561214447021484,58.365509033203125
242,57.806243896484375,57.61238098144531
243,57.04851531982422,56.767398834228516
244,56.271705627441406,56.08723068237305
245,55.5153694152832,55.30847930908203
246,54.76369857788086,54.55810546875
247,54.04896545410156,53.967586517333984
248,53.361820220947266,53.31661605834961
249,52.684932708740234,52.483150482177734
250,52.00050735473633,51.96268081665039
251,51.3497200012207,51.18042755126953
252,50.698307037353516,50.52214431762695
253,50.05318832397461,49.897857666015625
254,49.39894485473633,49.22760009765625
255,48.74838638305664,48.59029006958008
256,48.109588623046875,48.04062271118164
257,47.51911544799805,47.41935348510742
258,46.97190475463867,46.85602951049805
259,46.42021942138672,46.35051345825195
260,45.876461029052734,45.8465576171875
261,45.3060417175293,45.24869918823242
262,44.7463264465332,44.670204162597656
263,44.1975212097168,44.11799240112305
264,43.64848709106445,43.57917022705078
265,43.09966278076172,42.999053955078125
266,42.59056091308594,42.619937896728516
267,42.073734283447266,42.01536560058594
268,41.559818267822266,41.48627853393555
269,41.040409088134766,40.986026763916016
270,40.56893539428711,40.51837158203125
271,40.084007263183594,40.062225341796875
272,39.61922073364258,39.63356018066406
273,39.17018127441406,39.14072799682617
274,38.725059509277344,38.702510833740234
275,38.27436828613281,38.21905517578125
276,37.811832427978516,37.7899055480957
277,37.37561798095703,37.351070404052734
278,36.94411087036133,36.99747848510742
279,36.5318489074707,36.56796646118164
280,36.13266372680664,36.16273498535156
281,35.74055480957031,35.78574752807617
282,35.34376907348633,35.34395217895508
283,34.949981689453125,34.986507415771484
284,34.56202697753906,34.59465789794922
285,34.188072204589844,34.203208923339844
286,33.82463836669922,33.90315628051758
287,33.43775177001953,33.471893310546875
288,33.08203125,33.15178680419922
289,32.69047927856445,32.741966247558594
290,32.34193801879883,32.38707733154297
291,31.98043441772461,32.0605583190918
292,31.636619567871094,31.63233184814453
293,31.281494140625,31.360681533813477
294,30.948667526245117,31.1414737701416
295,30.590898513793945,30.7086124420166
296,30.249509811401367,30.38555908203125
297,29.937236785888672,30.043270111083984
298,29.613374710083008,29.670841217041016
299,29.293813705444336,29.387561798095703
300,28.96535873413086,29.05045509338379
301,28.636018753051758,28.721939086914062
302,28.346586227416992,28.415538787841797
303,28.015554428100586,28.075641632080078
304,27.716291427612305,27.89737892150879
305,27.43539810180664,27.505409240722656
306,27.125333786010742,27.207990646362305
307,26.84699821472168,26.999670028686523
308,26.56731414794922,26.63926124572754
309,26.269643783569336,26.399335861206055
310,25.98415756225586,26.158287048339844
311,25.706907272338867,25.812013626098633
312,25.4261417388916,25.620920181274414
313,25.15059471130371,25.264596939086914
314,24.897645950317383,25.023630142211914
315,24.622037887573242,24.76731300354004
316,24.37308692932129,24.479965209960938
317,24.089664459228516,24.211620330810547
318,23.8334903717041,23.961687088012695
319,23.562389373779297,23.75419807434082
320,23.326292037963867,23.470552444458008
321,23.067182540893555,23.198057174682617
322,22.820770263671875,22.9778995513916
323,22.587249755859375,22.728612899780273
324,22.330081939697266,22.621543884277344
325,22.091209411621094,22.460966110229492
326,21.853931427001953,22.072465896606445
327,21.62039566040039,21.80031967163086
328,21.399303436279297,21.546594619750977
329,21.175716400146484,21.344457626342773
330,20.95511245727539,21.20035171508789
331,20.741174697875977,20.976863861083984
332,20.51090431213379,20.76872444152832
333,20.29081916809082,20.448684692382812
334,20.067991256713867,20.23455238342285
335,19.844690322875977,20.026010513305664
336,19.63918113708496,19.824670791625977
337,19.43584632873535,19.69083023071289
338,19.227434158325195,19.398303985595703
339,19.00221061706543,19.17820167541504
340,18.79823112487793,19.001422882080078
341,18.595705032348633,18.850528717041016
342,18.407194137573242,18.60248565673828
343,18.2122745513916,18.405746459960938
344,18.037904739379883,18.196258544921875
345,17.832714080810547,18.039884567260742
346,17.651195526123047,17.86986541748047
347,17.447946548461914,17.670494079589844
348,17.26006317138672,17.567855834960938
349,17.07683753967285,17.32034683227539
350,16.9017276763916,17.129409790039062
351,16.70452880859375,16.894277572631836
352,16.512287139892578,16.738571166992188
353,16.366798400878906,16.58918571472168
354,16.167646408081055,16.453290939331055
355,15.988144874572754,16.20604705810547
356,15.80753231048584,16.06606674194336
357,15.640395164489746,15.874602317810059
358,15.4627046585083,15.71357250213623
359,15.292769432067871,15.539639472961426
360,15.131834030151367,15.425725936889648
361,14.990438461303711,15.283266067504883
362,14.807578086853027,15.053241729736328
363,14.648726463317871,14.934096336364746
364,14.511041641235352,14.799910545349121
365,14.33764934539795,14.693907737731934
366,14.203174591064453,14.509986877441406
367,14.041872024536133,14.286958694458008
368,13.892077445983887,14.182145118713379
369,13.737232208251953,14.057936668395996
370,13.593473434448242,13.88522720336914
371,13.440810203552246,13.730184555053711
372,13.300298690795898,13.587645530700684
373,13.146051406860352,13.400750160217285
374,13.022433280944824,13.402417182922363
375,12.902366638183594,13.153739929199219
376,12.745587348937988,13.044197082519531
377,12.619606971740723,12.933351516723633
378,12.5001220703125,12.841353416442871
379,12.365326881408691,12.657052040100098
380,12.228087425231934,12.570577621459961
381,12.082448959350586,12.403947830200195
382,11.949267387390137,12.35783863067627
383,11.816024780273438,12.123376846313477
384,11.682652473449707,12.028460502624512
385,11.546846389770508,11.864866256713867
386,11.421483039855957,11.877939224243164
387,11.301246643066406,11.633916854858398
388,11.177000999450684,11.471089363098145
389,11.06162166595459,11.505682945251465
390,10.954113960266113,11.229623794555664
391,10.818406105041504,11.192830085754395
392,10.70572280883789,11.11282730102539
393,10.58685302734375,10.936290740966797
394,10.487224578857422,10.86186408996582
395,10.340608596801758,10.69161319732666
396,10.241212844848633,10.569414138793945
397,10.11837100982666,10.513535499572754
398,10.017716407775879,10.31924057006836
399,9.880453109741211,10.24968147277832
400,9.776448249816895,10.131749153137207
401,9.649299621582031,10.03785228729248
402,9.565664291381836,9.91525650024414
403,9.438793182373047,9.809504508972168
404,9.341930389404297,9.796083450317383
405,9.216904640197754,9.628853797912598
406,9.125727653503418,9.512848854064941
407,9.045869827270508,9.389508247375488
408,8.935508728027344,9.349418640136719
409,8.820762634277344,9.254728317260742
410,8.73012924194336,9.102001190185547
411,8.632915496826172,9.025457382202148
412,8.535689353942871,8.874953269958496
413,8.446517944335938,8.805229187011719
414,8.36023998260498,8.762075424194336
415,8.242070198059082,8.626941680908203
416,8.125895500183105,8.565329551696777
417,8.050586700439453,8.431242942810059
418,7.961275100708008,8.332283973693848
419,7.853133201599121,8.361811637878418
420,7.767899036407471,8.165143966674805
421,7.688301086425781,8.087122917175293
422,7.583491802215576,7.982676982879639
423,7.485349178314209,7.932255744934082
424,7.418609619140625,7.8747406005859375
425,7.333581447601318,7.725152969360352
426,7.255490779876709,7.643776893615723
427,7.2008161544799805,7.593291282653809
428,7.086681842803955,7.567981243133545
429,6.982923984527588,7.358564853668213
430,6.903177738189697,7.362503528594971
431,6.837024211883545,7.259374141693115
432,6.767281532287598,7.157567501068115
433,6.677587509155273,7.057938575744629
434,6.601269721984863,7.032760143280029
435,6.543786525726318,7.011539459228516
436,6.428712368011475,6.910961627960205
437,6.369056224822998,6.786210536956787
438,6.276721000671387,6.742313385009766
439,6.202192783355713,6.6722731590271
440,6.136158466339111,6.619614601135254
441,6.056532859802246,6.557303428649902
442,5.989681243896484,6.471846103668213
443,5.912954330444336,6.341283321380615
444,5.852532386779785,6.3440775871276855
445,5.797118663787842,6.194127082824707
446,5.713896751403809,6.172523021697998
447,5.622951030731201,6.207879066467285
448,5.5637617111206055,6.046248912811279
449,5.498710632324219,5.955802917480469
450,5.43280553817749,5.918134689331055
451,5.3578691482543945,5.8337721824646
452,5.2910542488098145,5.784569263458252
453,5.2179951667785645,5.717235088348389
454,5.152050971984863,5.808191299438477
455,5.091574668884277,5.5577921867370605
456,5.041440486907959,5.539977073669434
457,4.9664459228515625,5.474658489227295
458,4.920196533203125,5.365541458129883
459,4.8351969718933105,5.357380390167236
460,4.7711381912231445,5.291078567504883
461,4.724274158477783,5.200984001159668
462,4.652597904205322,5.170497417449951
463,4.586098670959473,5.181837558746338
464,4.55509614944458,5.048910140991211
465,4.4655232429504395,5.004575729370117
466,4.411028861999512,4.9294352531433105
467,4.357122898101807,4.88250207901001
468,4.290271759033203,4.7792744636535645
469,4.239677429199219,4.708780765533447
470,4.20759916305542,4.726935863494873
471,4.144996166229248,4.710678577423096
472,4.084911346435547,4.624423503875732
473,4.006155014038086,4.508933067321777
474,3.938694477081299,4.49308967590332
475,3.9060685634613037,4.442948818206787
476,3.8601601123809814,4.424473762512207
477,3.8110625743865967,4.334731578826904
478,3.7689096927642822,4.25281286239624
479,3.7044081687927246,4.259177207946777
480,3.646289348602295,4.304378032684326
481,3.598017692565918,4.17486572265625
482,3.5491790771484375,4.122913360595703
483,3.5037167072296143,4.098575115203857
484,3.4431216716766357,3.9596471786499023
485,3.3978447914123535,3.917780876159668
486,3.3480794429779053,3.8590049743652344
487,3.283912181854248,3.841750144958496
488,3.2599282264709473,3.8167810440063477
489,3.1969122886657715,3.8229758739471436
490,3.167475461959839,3.690706253051758
491,3.103602647781372,3.650071144104004
492,3.0672988891601562,3.6708426475524902
493,3.0145227909088135,3.567659378051758
494,2.9594271183013916,3.515002727508545
495,2.914909601211548,3.528563976287842
496,2.8825502395629883,3.4344382286071777
497,2.853646755218506,3.4295103549957275
498,2.8144969940185547,3.3901124000549316
499,2.7661826610565186,3.465594530105591
500,2.731868028640747,3.3175179958343506
501,2.6718897819519043,3.2715330123901367
502,2.6150643825531006,3.2876389026641846
503,2.5886313915252686,3.2312159538269043
504,2.538588523864746,3.129896640777588
505,2.5096330642700195,3.116909980773926
506,2.47109317779541,3.132199764251709
507,2.426440954208374,3.063166856765747
508,2.4091951847076416,3.008115291595459
509,2.334305763244629,3.039565324783325
510,2.313633918762207,2.9196064472198486
