,loss,val_loss
0,901571.0625,814683.75
1,753209.1875,689898.5
2,646762.8125,601267.4375
3,568745.25,533709.5625
4,507801.34375,479502.84375
5,458110.59375,434527.5625
6,416426.40625,396340.9375
7,380751.59375,363368.3125
8,349763.375,334534.6875
9,322534.21875,309060.78125
10,298387.28125,286372.25
11,276811.375,266026.65625
12,257411.359375,247676.390625
13,239874.28125,231044.203125
14,223947.96875,215906.1875
15,209426.90625,202075.53125
16,196140.0,189398.71875
17,183944.8125,177744.46875
18,172720.125,167002.984375
19,162363.125,157079.6875
20,152784.96875,147891.828125
21,143908.984375,139368.40625
22,135668.359375,131447.375
23,128004.375,124074.4765625
24,120865.4765625,117201.1171875
25,114205.921875,110784.359375
26,107985.3203125,104786.296875
27,102167.3828125,99173.2265625
28,96719.65625,93913.9375
29,91613.109375,88981.0390625
30,86821.5078125,84350.3046875
31,82321.046875,79998.4375
32,78090.390625,75905.5234375
33,74109.9453125,72053.3125
34,70361.9296875,68424.2734375
35,66830.1640625,65003.42578125
36,63499.76171875,61776.49609375
37,60357.18359375,58730.4765625
38,57389.96484375,55853.52734375
39,54586.5703125,53134.1953125
40,51936.4765625,50562.94140625
41,49429.9296875,48130.53125
42,47057.9296875,45828.02734375
43,44812.10546875,43647.0234375
44,42684.7890625,41580.8671875
45,40668.76171875,39622.3515625
46,38757.40234375,37765.015625
47,36944.578125,36003.07421875
48,35224.41796875,34331.23046875
49,33591.71875,32743.5234375
50,32041.28125,31235.994140625
51,30568.60546875,29803.13671875
52,29169.29296875,28441.734375
53,27839.125,27147.482421875
54,26574.45703125,25916.892578125
55,25371.607421875,24746.115234375
56,24227.26171875,23632.2265625
57,23138.26171875,22571.787109375
58,22101.658203125,21562.529296875
59,21114.69921875,20601.03515625
60,20174.744140625,19685.5390625
61,19279.365234375,18813.43359375
62,18426.248046875,17981.958984375
63,17613.20703125,17189.859375
64,16838.19921875,16434.708984375
65,16099.28515625,15714.59375
66,15394.662109375,15027.9423828125
67,14722.5673828125,14372.564453125
68,14081.4189453125,13747.8359375
69,13469.716796875,13151.1748046875
70,12885.9521484375,12582.134765625
71,12328.7529296875,12038.5244140625
72,11796.8310546875,11519.5009765625
73,11288.9443359375,11024.4052734375
74,10803.9599609375,10551.12109375
75,10340.7333984375,10099.3359375
76,9898.2490234375,9667.701171875
77,9475.5185546875,9255.1904296875
78,9071.6064453125,8860.9638671875
79,8685.6474609375,8484.466796875
80,8316.701171875,8124.1962890625
81,7964.04541015625,7780.17236328125
82,7626.89453125,7451.091796875
83,7304.548828125,7136.29931640625
84,6996.32275390625,6835.716796875
85,6701.56005859375,6547.87939453125
86,6419.64990234375,6272.9873046875
87,6149.990234375,6009.4326171875
88,5892.037109375,5757.5126953125
89,5645.251953125,5517.1220703125
90,5409.14990234375,5286.18408203125
91,5183.25341796875,5065.6591796875
92,4967.07861328125,4854.412109375
93,4760.17333984375,4652.2431640625
94,4562.130859375,4459.33740234375
95,4372.57177734375,4273.8095703125
96,4191.162109375,4096.87646484375
97,4017.486572265625,3926.98583984375
98,3851.16650390625,3764.759033203125
99,3691.91943359375,3609.216796875
100,3539.3994140625,3459.9365234375
101,3393.27734375,3317.140380859375
102,3253.34423828125,3180.360107421875
103,3119.29833984375,3049.528564453125
104,2990.907470703125,2923.9677734375
105,2867.941162109375,2804.10107421875
106,2750.17333984375,2688.826416015625
107,2637.407958984375,2578.599853515625
108,2529.384033203125,2473.2001953125
109,2425.888427734375,2371.9287109375
110,2326.731201171875,2275.309814453125
111,2231.72314453125,2182.262451171875
112,2140.681396484375,2093.426513671875
113,2053.405029296875,2008.14599609375
114,1969.802001953125,1926.63671875
115,1889.6944580078125,1848.26025390625
116,1812.91455078125,1773.29541015625
117,1739.3594970703125,1701.197265625
118,1668.8699951171875,1632.2440185546875
119,1601.2886962890625,1566.32861328125
120,1536.5345458984375,1502.9061279296875
121,1474.4793701171875,1442.3770751953125
122,1415.018310546875,1384.2730712890625
123,1358.0316162109375,1328.4912109375
124,1303.4105224609375,1275.289794921875
125,1251.11181640625,1224.2076416015625
126,1200.954345703125,1175.1649169921875
127,1152.858154296875,1128.0965576171875
128,1106.749755859375,1082.9017333984375
129,1062.57080078125,1040.033447265625
130,1020.3224487304688,998.5018310546875
131,979.8387451171875,958.9561767578125
132,941.0617065429688,921.0369262695312
133,903.9785766601562,884.9794921875
134,868.4490356445312,850.6312255859375
135,834.4686889648438,816.9586181640625
136,801.8497314453125,785.1246337890625
137,770.4984741210938,754.5543823242188
138,740.5338134765625,725.339599609375
139,711.9613647460938,697.4556274414062
140,684.6515502929688,670.759765625
141,658.3887329101562,644.87744140625
142,633.1565551757812,620.5195922851562
143,609.19677734375,597.1692504882812
144,586.4005737304688,574.7446899414062
145,564.619873046875,553.6614379882812
146,543.8667602539062,533.2389526367188
147,523.9602661132812,513.8782958984375
148,504.8024597167969,494.9194641113281
149,486.3662109375,477.24603271484375
150,468.9266357421875,460.1923828125
151,452.5663757324219,444.0460510253906
152,436.5787048339844,428.5648498535156
153,421.10858154296875,413.18817138671875
154,406.2145690917969,398.9251403808594
155,392.0422668457031,385.0726623535156
156,378.5713806152344,371.7146911621094
157,365.6422119140625,359.0943908691406
158,353.211181640625,346.93359375
159,341.5207824707031,335.6408386230469
160,330.4506530761719,325.02728271484375
161,319.8325500488281,314.36083984375
162,309.52081298828125,304.2376708984375
163,299.5720520019531,294.737060546875
