"","x"
"1",0.264696626216415
"2",0.674541516768145
"3",0.143756748247482
"4",0.562285965428759
"5",0.152748723164091
"6",1.00055096801551
"7",0.158571076066512
"8",0.728048453486361
"9",0.0239202885400599
"10",1.00043875083884
"11",0.679861622961972
"12",0.184872809446503
"13",0.389597606184155
"14",0.582435527619452
"15",0.365512217434155
"16",0.58246769990339
"17",0.415116826417297
"18",0.484092049799122
"19",0.756682765344925
"20",0.856824676471273
"21",0.0803779020717036
"22",0.951660611085502
"23",0.0268608474782514
"24",0.502495196447609
"25",0.785756149612083
"26",0.0339958458576447
"27",0.688454257834953
"28",0.989535409245066
"29",0.627308473395827
"30",0.0854783370444246
"31",0.0905620539689003
"32",0.961829525870293
"33",0.617726370353295
"34",0.715096907232168
"35",0.116870305166818
"36",0.378978944381401
"37",0.201620400667937
"38",0.00423409157969967
"39",0.763455023524877
"40",0.333831244976718
"41",0.462773958536838
"42",0.260179724870828
"43",0.619760357222897
"44",0.0682803667539373
"45",0.158253828698368
"46",0.732301352600956
"47",0.994691050366022
"48",0.140647318211518
"49",0.541713595970627
"50",0.36892317900356
"51",0.190895994214725
"52",0.527685514030542
"53",0.427451362356095
"54",0.335008051272978
"55",0.532560671665352
"56",0.162758455196229
"57",1.00047055952323
"58",0.88242083626488
"59",0.693510744430864
"60",0.367617602527536
"61",0.652609222729892
"62",0.246756839079363
"63",0.143803889585486
"64",0.620603104548125
"65",0.406684665178698
"66",0.346354111861433
"67",0.0799970108961525
"68",1.00041110369818
"69",0.0340185348947742
"70",0.438830595745038
"71",0.475007726528068
"72",0.275116515610341
"73",0.566350778457249
"74",0.705607777918042
"75",0.99944485333013
"76",0.169679834676188
"77",0.782344561125272
"78",1.00039720550182
"79",0.572958501536864
"80",0.777994745129914
"81",0.0994946092267555
"82",0.226543314473994
"83",0.000403951405074365
"84",0.436377616418444
"85",0.64468014832206
"86",0.0225228361067986
"87",0
"88",0.484736150714806
"89",0.863986866089309
"90",0.53547366473373
"91",0.758923611088499
"92",0.399982317508533
"93",0.309714920565524
"94",0.855224450461163
"95",0.185711617751884
"96",0.442554642682027
"97",0.0255714486898077
"98",0.407026814711748
"99",0
"100",0.649038541446352
"101",0.000148715133758475
"102",1.0006345516815
"103",0.112034776940113
"104",0.0258763081268791
"105",0
"106",0.690967378153363
"107",0.763156999165862
"108",0.588336550564973
"109",0.0435623459393151
"110",0.146727404330982
"111",0.590734734759691
"112",0.53353295799237
"113",0.338579286178252
"114",0.162507085670586
"115",0.432725917211025
"116",0.737270467038291
"117",0.279052183507526
"118",0.684155616599077
"119",0
"120",0.664376278054838
"121",0.899695050976042
"122",0.217587662569002
"123",0.618933222152637
"124",0.873021289794954
"125",0.250768059598304
"126",0.609846484682903
"127",0.813042712083122
"128",0.199794749608148
"129",0.657675244799311
"130",0.389163796007148
"131",0.842660270946149
"132",0.623266179812606
"133",0.304747920862409
"134",0.397191797890228
"135",0.366200072961073
"136",0.900432944931276
"137",0.354858723038859
"138",0.987368096211789
"139",0.0409124478113564
"140",0.134057955082875
"141",0.303852545330096
"142",0.27781260802184
"143",0.00733032360971572
"144",0.254069686056837
"145",0.282477751628779
"146",0.192585296741257
"147",0.142275380761018
"148",0.0250131077070841
"149",0.700920385753596
"150",0.535008574457629
"151",0.323317755316876
"152",0.679625404423457
"153",0.569597999538115
"154",0.175391406094793
"155",0.152161858962166
"156",0.0836122808173058
"157",0.635624928625388
"158",0.41954659336038
"159",0.901679929715323
"160",0
"161",0.404051614957783
"162",0.543302991787172
"163",0.425790154730732
"164",0.527262678600427
"165",0.354279269843565
"166",0.490439773869956
"167",0.909793586227823
"168",0.19600141858008
"169",0.103641141326589
"170",0.658524959615688
"171",0.331200647913223
"172",0.61808111070025
"173",0.623677702438028
"174",0.695613008715041
"175",0.808610364829504
"176",0.528510380107284
"177",0.215676512886727
"178",0.52132536173583
"179",0.372318149438969
"180",0.217236030379027
"181",0.274004105865745
"182",0.456362016702868
"183",0
"184",0.538481113950245
"185",0.434891829232698
"186",0.672711620354807
"187",0.662608177675974
"188",0.641523181143173
"189",0.534881932428247
"190",0.636747872452591
"191",0.378830076325378
"192",0.337787300666445
"193",0.80789381335132
"194",0.867940278116101
"195",0.402385739261523
"196",0.067258317528382
"197",0.746712087923517
"198",0.777391805394413
"199",0.661813515593679
"200",0.584608878122064
"201",0.185928183149321
"202",0.981304903516817
"203",0.232989844848371
"204",0.242538888092391
"205",0.168032553357033
"206",0.309761338258873
"207",0.56124338169073
"208",0.727950723312138
"209",0.626623405080952
"210",0.226962440176834
"211",0.17618212061198
"212",0.453765188874077
"213",0.240125837576215
"214",0.630210138845311
"215",0.979430519994109
"216",0.076592598200179
"217",0.680899686646234
"218",0.642800165674836
"219",0.483021025143787
"220",0.235712045049083
"221",0.790173638713413
"222",0.491618589291311
"223",0.312623809421356
"224",0.105959238993689
"225",0.668244410361715
"226",0.65296053888011
"227",0.466496553092338
"228",0.76466133094622
"229",0.921858757668417
"230",0
"231",0.824657713308683
"232",0.496064113134169
"233",0.295252563183751
"234",0.682624381287956
"235",0.675584959447847
"236",0.398345042659438
"237",0.483404603650209
"238",0.756253311416864
"239",0.691250785411621
"240",0.422872262737162
"241",0.434023696529139
"242",0.836383920386777
"243",0.83835696441314
"244",0.54813417595029
"245",1.00027797444727
"246",0.639047906082385
"247",0.38628358188131
"248",0.227292843626543
"249",0.257731338972126
"250",0.24994167884844
"251",0.741325358098974
"252",0.894054463187989
"253",0.0360747508805049
"254",0.821887381549504
"255",0.918434032434946
"256",0.423726955475725
"257",0.439573656880201
"258",0.222587980349045
"259",0.306005621787625
"260",0.194475838821936
"261",0.0165018899650706
"262",1.00028890539521
"263",0.917609477605173
"264",0.651565343873981
"265",0.538817919549791
"266",0.640567576423841
"267",0.134670183250309
"268",0.80086473347108
"269",0.0836609506965526
"270",0.334766011943998
"271",0.406818678472838
"272",0.246110151777064
"273",0.486037206923696
"274",0
"275",0.516282462896874
"276",0
"277",0.264844225220243
"278",0.338515261473494
"279",0.838736981658462
"280",0.396139369393645
"281",0.797196887949304
"282",0.509832998215286
"283",0.657392733192334
"284",0.141931215103611
"285",0.184998054085408
"286",0.388014471075281
"287",1.00034867489529
"288",0.449849991884259
"289",0.138293562260372
"290",0.808174539616451
"291",0.414061233801486
"292",0.972850190897756
"293",0.327925022223069
"294",0.164989337403492
"295",0.941392140698933
"296",0.00683297270172062
"297",0.83697630777261
"298",0.497776380617219
"299",0.359237037568688
"300",0.104748800187159
"301",0.151824053787005
"302",0.659682730454993
"303",0.400309523857977
"304",0.970176716386352
"305",0.740074547370339
"306",0.419689448390185
"307",0.394186329536373
"308",0.20412486198586
"309",0.766825014923747
"310",0.685818266965004
"311",0.445600845459252
"312",0.671678027378339
"313",0.36632895384168
"314",0.846259083392371
"315",0.0410611899145989
"316",0.730712635901449
"317",0.362421912117037
"318",0.913663728190982
"319",0.386156191314466
"320",0.432811877944
"321",0.825210966116272
"322",0.0781045740786333
"323",0.13373570289848
"324",0.370017748143069
"325",0.943076497556134
"326",0.718829543988532
"327",0.613519000344048
"328",0.0604565486090696
"329",0.82166533959307
"330",0.504433877618297
"331",0.646560716455133
"332",0.847963070667821
"333",0.70359413228709
"334",0.889567761440127
"335",0.999304275883786
"336",0.915855072125137
"337",0.382692022618145
"338",0.964794435974599
"339",0.775982465004413
"340",0.441477850600107
"341",0.64753620902916
"342",0.638661721602135
"343",0.0356566818455772
"344",0.462647433027027
"345",0.00637250450036519
"346",0.709444848770919
"347",0
"348",0.757439909487155
"349",0.00949632187004151
"350",0.36106027900168
"351",0.24566860749565
"352",0.994864041969435
"353",0.104086786937488
"354",0.91750697217701
"355",0.532021659993933
"356",0.680091684985348
"357",1.00015705071217
"358",0.70712241580917
"359",0.48021318529279
