"","x"
"160",0
"161",0.575893088412085
"162",0.423062855856596
"163",0.505591137852778
"164",0.872793878833683
"165",0.0860067524957596
"166",0.273391751073771
"167",0.852477408903481
"168",0.712844776145888
"169",0.057209632761863
"170",0.454623161810747
"171",0.560814597530473
"172",0.795608354731115
"173",0.84714407433788
"174",0.837520457949199
"175",0.582931451092675
"176",0.670628224367073
"177",0.0668206066630442
"178",0.542928018858669
"179",0.463840320607045
"180",0.446042202223922
"181",0.512529966344357
"182",0
"183",0.083428939175276
"184",0.491473821871111
"185",0.608396320627637
"186",0.42296451009304
"187",0.75500045204639
"188",0.29744148992907
"189",0.372258193860059
"190",0.954700268600666
"191",0.386022288634611
"192",0.705823253556743
"193",0.649863629296787
"194",0.412679131783519
"195",0.205391250055939
"196",0.137114758213113
"197",0.852504451562498
"198",0.82478016082915
"199",0.774161522938203
"200",0.425646840041595
"201",0.550139110907591
"202",0.981939938852358
"203",0.326223987002845
"204",0.412849887836648
"205",0.290523485480573
"206",0.566221729799517
"207",0.686972521738632
"208",0.580180883051784
"209",0.702128753994695
"210",0.177609471190524
"211",0.376763082648648
"212",0.444375409249114
"213",0.397908307541928
"214",0.810005977956546
"215",0.978373064128984
"216",0.223913082213803
"217",0.750773496177982
"218",0.725733771406485
"219",0.683166801021039
"220",0.635453247334221
"221",0.563757904714016
"222",0.567911859172493
"223",0.217275184788004
"224",0.430145540340237
"225",0.629540323408465
"226",0.296927395559774
"227",0.199042990195261
"228",0.884291996720336
"229",0.781914670052966
"230",0
"231",0.881062580785191
"232",0.652744610441679
"233",0.513136071897041
"234",0.530388471726525
"235",0.51128624557077
"236",0.362731989366078
"237",0.724241849932234
"238",0.761028560833803
"239",0.134812117965775
"240",0.564608128732579
"241",0.469087621895988
"242",0.735881855300752
"243",0.855002268639063
"244",0.686430338417468
"245",1.00035003977354
"246",0.454641312367163
"247",0.165742439303524
"248",0.316882314793722
"249",0.295414210521576
"250",0.259625054028083
"251",0.763957664891038
"252",0.745263179882923
"253",0.16124288959351
"254",0.907135989484101
"255",0.833743624059961
"256",0.604932215857685
"257",0.430586997463294
"258",0.535256750570395
"259",0.617712353008016
"260",0.507908487239029
"261",0.00919073335890402
"262",0.993983412758266
"263",0.929124296614872
"264",0.81655457857789
"265",0.245527408187557
"266",0.285761747307275
"267",0.0300715978650979
"268",0.829372600323904
"269",0.0923750610345275
"270",0.21847655608442
"271",0.648075103410127
"272",0.639375812883559
"273",0.683799680547375
"274",0
"275",0.844647113938352
"276",0.0196076681814735
"277",0.151590212592498
"278",0.431509323406706
"279",0.132226718620761
"280",0.544109769954025
"281",0.0330819534748903
"282",0.421216947733597
"283",0.365942723285468
"284",0.560602503248969
"285",0.0462642869125759
"286",0.0895924812723231
"287",0.913568459016767
"288",0.153448224525857
"289",0.319161867443918
"290",0.826026652521036
"291",0.402091174310203
"292",0.947574685988498
"293",0.481570674285816
