,loss,val_loss
0,901620.5,814723.75
1,753250.5625,689934.9375
2,646798.25,601298.4375
3,568776.375,533738.125
4,507829.15625,479529.125
5,458135.75,434549.71875
6,416449.25,396361.21875
7,380772.6875,363388.0625
8,349782.9375,334552.59375
9,322552.09375,309077.3125
10,298403.8125,286387.59375
11,276826.90625,266040.4375
12,257425.71875,247689.578125
13,239887.734375,231056.703125
14,223960.765625,215917.578125
15,209438.65625,202086.859375
16,196151.1875,189409.09375
17,183955.21875,177754.125
18,172729.859375,167012.578125
19,162372.34375,157088.078125
20,152793.640625,147900.15625
21,143917.25,139375.765625
22,135676.140625,131454.75
23,128011.6484375,124081.2890625
24,120872.359375,117207.3828125
25,114212.578125,110790.765625
26,107991.546875,104792.2734375
27,102173.265625,99178.8515625
28,96725.265625,93919.1875
29,91618.4375,88986.359375
30,86826.5390625,84354.6171875
31,82325.8359375,80002.9375
32,78094.96875,75910.0390625
33,74114.2734375,72057.546875
34,70366.0625,68428.171875
35,66834.0859375,65007.2421875
36,63503.54296875,61779.9609375
37,60360.75390625,58733.8359375
38,57393.359375,55856.609375
39,54589.8046875,53137.51171875
40,51939.5859375,50565.99609375
41,49432.89453125,48133.1796875
42,47060.74609375,45830.5703125
43,44814.77734375,43649.81640625
44,42687.328125,41583.15625
45,40671.19140625,39624.7265625
46,38759.7421875,37767.2578125
47,36946.75,36005.1484375
48,35226.515625,34332.99609375
49,33593.68359375,32745.15625
50,32043.201171875,31237.71484375
51,30570.41796875,29804.837890625
52,29170.98828125,28443.591796875
53,27840.75390625,27149.037109375
54,26576.013671875,25918.3828125
55,25373.1015625,24747.763671875
56,24228.685546875,23633.40234375
57,23139.6328125,22572.939453125
58,22102.9765625,21563.970703125
59,21115.923828125,20602.244140625
60,20175.91015625,19686.599609375
61,19280.474609375,18814.466796875
62,18427.2890625,17983.13671875
63,17614.20703125,17191.064453125
64,16839.15625,16436.775390625
65,16100.2197265625,15715.521484375
66,15395.5537109375,15028.716796875
67,14723.4384765625,14373.2236328125
68,14082.23828125,13748.46875
69,13470.44921875,13151.7421875
70,12886.615234375,12582.6162109375
71,12329.3798828125,12039.23828125
72,11797.408203125,11520.2861328125
73,11289.484375,11024.890625
74,10804.439453125,10551.833984375
75,10341.22265625,10099.640625
76,9898.75,9668.064453125
77,9476.0185546875,9256.083984375
78,9072.107421875,8861.5703125
79,8686.103515625,8485.154296875
80,8317.1962890625,8124.88720703125
81,7964.56103515625,7781.00634765625
82,7627.44775390625,7451.6123046875
83,7305.1416015625,7136.9404296875
84,6996.916015625,6836.099609375
85,6702.14501953125,6548.416015625
86,6420.2353515625,6273.30029296875
87,6150.59423828125,6009.94580078125
88,5892.6318359375,5758.02978515625
89,5645.822265625,5517.1025390625
90,5409.67822265625,5286.60595703125
91,5183.7333984375,5066.08447265625
92,4967.5166015625,4855.05419921875
93,4760.58740234375,4652.95556640625
94,4562.5888671875,4459.46240234375
95,4373.09716796875,4274.3681640625
96,4191.67919921875,4097.3525390625
97,4018.00634765625,3927.3984375
98,3851.683349609375,3765.0966796875
99,3692.388916015625,3609.53662109375
100,3539.8466796875,3460.339111328125
101,3393.79150390625,3317.737548828125
102,3253.90966796875,3181.128173828125
103,3119.90380859375,3050.111083984375
104,2991.53271484375,2924.845703125
105,2868.5595703125,2804.541748046875
106,2750.7587890625,2689.57763671875
107,2637.879150390625,2579.220947265625
108,2529.71533203125,2473.474853515625
109,2426.087158203125,2372.180419921875
110,2326.8134765625,2275.22412109375
111,2231.707763671875,2182.33740234375
112,2140.59326171875,2093.269775390625
113,2053.30224609375,2008.0257568359375
114,1969.6533203125,1926.1998291015625
115,1889.4779052734375,1848.101318359375
116,1812.674072265625,1773.0279541015625
117,1739.0799560546875,1700.9893798828125
118,1668.5479736328125,1632.31689453125
