,loss,val_loss
0,957769.375,942931.75
1,930421.9375,915933.9375
2,903740.0625,889603.0625
3,877709.6875,863918.1875
4,852321.125,838876.75
5,827564.125,814449.6875
6,803424.6875,790640.5
7,779892.125,767433.0
8,756956.375,744810.6875
9,734603.1875,722768.9375
10,712823.4375,701293.875
11,691605.0,680374.0625
12,670936.5,659997.0
13,650807.0,640154.875
14,631206.5,620837.4375
15,612123.375,602026.625
16,593546.0,583719.25
17,575465.5625,565904.9375
18,557870.875,548566.4375
19,540750.8125,531696.3125
20,524095.59375,515290.6875
21,507895.65625,499331.53125
22,492140.125,483810.90625
23,476819.71875,468722.34375
24,461924.25,454051.125
25,447444.34375,439794.15625
26,433370.8125,425935.0
27,419693.375,412467.3125
28,406403.84375,399384.0
29,393492.25,386673.34375
30,380950.6875,374326.78125
31,368769.09375,362336.25
32,356939.625,350692.25
33,345453.8125,339388.53125
34,334302.8125,328415.15625
35,323478.8125,317764.5625
36,312973.59375,307429.0625
37,302779.0,297398.59375
38,292887.15625,287666.8125
39,283290.4375,278227.125
40,273981.5,269070.59375
41,264952.6875,260189.796875
42,256196.890625,251577.6875
43,247706.96875,243228.90625
44,239475.890625,235134.5
45,231496.71875,227288.3125
46,223762.765625,219684.265625
47,216267.5625,212314.96875
48,209004.390625,205175.578125
49,201967.515625,198257.96875
50,195150.21875,191556.359375
51,188546.53125,185066.25
52,182150.6875,178780.375
53,175956.8125,172692.46875
54,169959.140625,166798.671875
55,164152.375,161093.1875
56,158530.8125,155569.4375
57,153089.421875,150223.359375
58,147822.765625,145048.84375
59,142726.03125,140041.59375
60,137794.21875,135196.9375
61,133022.484375,130509.4453125
62,128406.1484375,125975.1171875
63,123940.6953125,121589.4609375
64,119621.4921875,117347.5546875
65,115444.3671875,113245.203125
66,111404.921875,109278.71875
67,107499.1796875,105443.1875
68,103722.9921875,101735.203125
69,100072.3984375,98151.3125
70,96543.6171875,94686.765625
71,93132.90625,91338.203125
72,89836.6875,88102.3359375
73,86651.34375,84975.453125
74,83573.4921875,81954.1484375
75,80599.75,79035.578125
76,77726.84375,76216.0703125
77,74951.609375,73492.203125
78,72271.0078125,70861.3046875
79,69682.03125,68320.6328125
80,67181.7265625,65867.1328125
81,64767.3046875,63497.9921875
82,62435.97265625,61210.18359375
83,60185.13671875,59001.96484375
84,58012.12109375,56869.9921875
85,55914.3828125,54812.01171875
86,53889.5390625,52825.48046875
87,51935.1875,50908.42578125
88,50049.02734375,49057.96875
89,48228.85546875,47272.39453125
90,46472.40625,45549.8203125
91,44777.6484375,43887.10546875
92,43142.52734375,42283.21484375
93,41565.03125,40736.31640625
94,40043.21484375,39244.28515625
95,38575.29296875,37804.4140625
96,37159.39453125,36415.7265625
97,35793.7734375,35076.68359375
98,34476.79296875,33785.22265625
99,33206.734375,32539.875
100,31982.03515625,31338.978515625
101,30801.12109375,30181.203125
102,29662.533203125,29065.19140625
103,28564.796875,27988.80078125
104,27506.568359375,26951.181640625
105,26486.384765625,25951.427734375
106,25503.0,24987.08203125
107,24555.15234375,24057.77734375
108,23641.6171875,23162.294921875
109,22761.150390625,22299.306640625
110,21912.62890625,21468.044921875
111,21094.958984375,20666.306640625
112,20307.052734375,19894.07421875
113,19547.8515625,19149.6171875
114,18816.384765625,18432.794921875
115,18111.603515625,17742.107421875
116,17432.6484375,17077.1328125
117,16778.541015625,16435.662109375
118,16148.455078125,15818.0556640625
119,15541.5068359375,15223.2890625
120,14956.8720703125,14650.4404296875
121,14393.767578125,14098.7216796875
122,13851.4326171875,13567.0458984375
123,13329.125,13055.7783203125
124,12826.1259765625,12562.830078125
125,12341.7509765625,12088.3955078125
126,11875.296875,11630.9833984375
127,11426.1591796875,11191.072265625
128,10993.68359375,10767.4208984375
129,10577.2744140625,10359.22265625
130,10176.359375,9966.345703125
131,9790.3837890625,9588.7822265625
132,9418.8076171875,9224.380859375
133,9061.0859375,8873.740234375
134,8716.7451171875,8536.408203125
135,8385.2734375,8211.630859375
136,8066.189453125,7899.19384765625
137,7759.06591796875,7598.416015625
138,7463.43310546875,7308.60498046875
139,7178.8701171875,7029.83935546875
140,6904.99609375,6761.79931640625
141,6641.40234375,6503.63671875
142,6387.69970703125,6254.9248046875
143,6143.54541015625,6015.68994140625
144,5908.58544921875,5785.66357421875
145,5682.486328125,5564.1650390625
146,5464.91650390625,5351.13232421875
147,5255.5703125,5145.8740234375
148,5054.134765625,4948.6630859375
149,4860.31591796875,4758.8505859375
150,4673.8232421875,4576.1396484375
151,4494.42919921875,4400.5341796875
152,4321.81494140625,4231.6640625
153,4155.755859375,4068.9765625
154,3996.039306640625,3912.61767578125
155,3842.396728515625,3762.1845703125
156,3694.61474609375,3617.403564453125
157,3552.4951171875,3478.259033203125
158,3415.816162109375,3344.44140625
159,3284.36962890625,3215.85400390625
160,3157.9560546875,3091.95458984375
161,3036.3564453125,2972.937744140625
162,2919.411865234375,2858.320068359375
163,2806.8984375,2748.292724609375
164,2698.695068359375,2642.2509765625
165,2594.64892578125,2540.3837890625
166,2494.58740234375,2442.523193359375
167,2398.36328125,2348.42431640625
168,2305.820068359375,2257.606689453125
169,2216.81103515625,2170.518310546875
170,2131.221435546875,2086.622802734375
171,2048.896240234375,2006.077392578125
172,1969.7257080078125,1928.56787109375
173,1893.6048583984375,1854.0623779296875
174,1820.4007568359375,1782.3551025390625
175,1750.025146484375,1713.317138671875
176,1682.3878173828125,1647.3511962890625
177,1617.3836669921875,1583.72607421875
178,1554.86865234375,1522.5364990234375
179,1494.734375,1463.5179443359375
180,1436.9666748046875,1407.0594482421875
181,1381.558837890625,1352.876220703125
182,1328.342041015625,1300.79833984375
183,1277.2044677734375,1250.674072265625
184,1228.0565185546875,1202.64453125
185,1180.836669921875,1156.3817138671875
186,1135.4676513671875,1111.937255859375
187,1091.911865234375,1069.46728515625
188,1050.0699462890625,1028.231689453125
189,1009.8212280273438,989.2853393554688
190,971.1563720703125,951.1566162109375
191,934.1195678710938,915.1359252929688
192,898.5131225585938,880.0476684570312
193,864.3971557617188,846.8114013671875
194,831.7854614257812,814.9721069335938
195,800.4505615234375,784.2019653320312
196,770.3466796875,754.7536010742188
197,741.4390258789062,726.4210205078125
198,713.5081787109375,699.1195678710938
199,686.6640014648438,673.0341186523438
200,661.0568237304688,647.9050903320312
